stimuli,lemma,n,percent,isPicturable,notNoun,checkThisWord,duplicateOf,synonymOf,lemma_hc
waldo_1,cross,2,6.25,1,0,0,,,cross
waldo_1,crossing,10,31.25,0,1,0,,,crossing
waldo_1,crowd,1,3.125,1,0,0,,group,crowd
waldo_1,cup,1,3.125,1,0,0,,,cup
waldo_1,curtain,1,3.125,1,0,0,,,curtain
waldo_1,cyclist,1,3.125,1,0,0,bicyclist,,cyclist
waldo_1,day,4,12.5,0,0,0,,,day
waldo_1,deck,2,6.25,1,0,0,,,deck
waldo_1,department,2,6.25,0,0,0,,,department
waldo_1,description,1,3.125,0,0,0,,,description
waldo_1,design,1,3.125,0,0,0,,,design
waldo_1,desk,4,12.5,1,0,0,,,desk
waldo_1,detail,1,3.125,0,0,0,,,detail
waldo_1,device,1,3.125,0,0,0,,,device
waldo_1,different,1,3.125,0,1,0,,,different
waldo_1,diive,2,6.25,0,1,0,,,diive
waldo_1,dine,1,3.125,0,1,0,,,dine
waldo_1,dinner,1,3.125,1,0,0,,,dinner
waldo_1,direction,5,15.625,0,0,0,,,direction
waldo_1,dish,1,3.125,1,0,0,,,dish
waldo_1,display,1,3.125,0,0,0,,,display
waldo_1,distance,2,6.25,0,0,0,,,distance
waldo_1,diver,1,3.125,0,0,0,,,diver
waldo_1,diving,1,3.125,0,1,0,,,diving
waldo_1,doctor,8,25,1,0,0,,,doctor
waldo_1,dog,21,65.625,1,0,0,,,dog
waldo_1,door,12,37.5,1,0,0,,,door
waldo_1,doorman,3,9.375,1,0,0,,,doorman
waldo_1,dormer,2,6.25,1,0,0,,,dormer
waldo_1,downtown,1,3.125,0,0,0,,,downtown
waldo_1,dozen,1,3.125,0,0,0,,,dozen
waldo_1,drawing,1,3.125,0,0,0,,,drawing
waldo_1,drink,2,6.25,1,0,0,,,drink
waldo_1,driver,1,3.125,0,0,0,drivers,,driver
waldo_1,drivers,2,6.25,0,0,0,driver,,drivers
waldo_1,drunk,1,3.125,0,1,0,,,drunk
waldo_1,ear,1,3.125,1,0,0,,,ear
waldo_1,eating,1,3.125,0,1,0,,,eating
waldo_1,edge,1,3.125,0,0,0,,,edge
waldo_1,electricity,1,3.125,0,0,0,,,electricity
waldo_1,emoticon,1,3.125,0,0,0,,,emoticon
waldo_1,enclosure,1,3.125,0,0,0,,,enclosure
waldo_1,engine,11,34.375,1,0,0,,motor,engine
waldo_1,entrance,3,9.375,1,0,0,,,entrance
waldo_1,event,1,3.125,0,0,0,,,event
waldo_1,excursion,1,3.125,0,0,0,,,excursion
waldo_1,excuse,1,3.125,0,0,0,,,excuse
waldo_1,exhaust,1,3.125,0,0,0,,,exhaust
waldo_1,eye,1,3.125,1,0,0,,,eye
waldo_1,fabric,2,6.25,0,0,0,,,fabric
waldo_1,face,2,6.25,1,0,0,,,face
waldo_1,fact,1,3.125,0,0,0,,,fact
waldo_1,fairground,1,3.125,0,0,0,,,fairground
waldo_1,fall,1,3.125,0,0,0,,,fall
waldo_1,fan,1,3.125,1,0,0,,,fan
waldo_1,farmer,3,9.375,1,0,0,farmers,,farmer
waldo_1,farmers,1,3.125,1,0,0,farmer,,farmers
waldo_1,feed,1,3.125,0,0,0,,,feed
waldo_1,fell,1,3.125,0,0,0,,,fell
waldo_1,fence,7,21.875,1,0,0,,,fence
waldo_1,fender,2,6.25,1,0,0,,,fender
waldo_1,festival,1,3.125,0,0,0,,,festival
waldo_1,fiat,1,3.125,0,0,0,,,fiat
waldo_1,fight,7,21.875,0,0,0,,,fight
waldo_1,fighting,1,3.125,0,0,0,,,fighting
waldo_1,figure,1,3.125,0,0,0,,,figure
waldo_1,fins,4,12.5,1,0,0,,,fins
waldo_1,fire,23,71.875,1,0,0,,,fire
waldo_1,firefighter,2,6.25,1,0,0,"fireman, firemen",,firefighter
waldo_1,firehouse,2,6.25,1,0,0,,,firehouse
waldo_1,fireman,9,28.125,1,0,0,"firemen, firefighter",,fireman
waldo_1,firemen,1,3.125,1,0,0,"fireman, firefighter",,firemen
waldo_1,fist,1,3.125,1,0,0,,,fist
waldo_1,flipper,7,21.875,1,0,0,,,flipper
waldo_1,floor,6,18.75,1,0,0,floors,,floor
waldo_1,floors,1,3.125,1,0,0,floor,,floors
waldo_1,florist,1,3.125,0,0,0,,,florist
waldo_1,flower,5,15.625,0,0,0,,,flower
waldo_1,folk,1,3.125,0,0,0,,,folk
waldo_1,food,2,6.25,0,0,0,,,food
waldo_1,foreground,3,9.375,0,0,0,,,foreground
waldo_1,founder,1,3.125,0,0,0,,,founder
waldo_1,fountain,26,81.25,1,0,0,,,fountain
waldo_1,friend,1,3.125,0,0,0,,,friend
waldo_1,front,6,18.75,0,0,0,,,front
waldo_1,fruit,2,6.25,0,0,0,,,fruit
waldo_1,fund,1,3.125,0,0,0,,,fund
waldo_1,garage,9,28.125,1,0,0,,carport,garage
waldo_1,garb,1,3.125,1,0,0,,clothing,garb
waldo_1,garbage,1,3.125,1,0,0,,trash,garbage
waldo_1,gas,9,28.125,0,0,0,,,gas
waldo_1,gate,1,3.125,1,0,0,,,gate
waldo_1,gazing,1,3.125,0,1,0,,,gazing
waldo_1,gear,6,18.75,0,0,0,,,gear
waldo_1,gentleman,1,3.125,1,0,0,,"man, guy ",gentleman
waldo_1,girl,1,3.125,1,0,0,,,girl
waldo_1,glance,1,3.125,0,0,0,,,glance
waldo_1,glass,2,6.25,1,0,0,,,glass
waldo_1,goggles,1,3.125,1,0,0,,,goggles
waldo_1,government,2,6.25,0,0,0,,,government
waldo_1,grandmother,1,3.125,1,0,0,,,grandmother
waldo_1,grassy,1,3.125,0,1,0,,,grassy
waldo_1,green,3,9.375,0,0,0,,,green
waldo_1,greet,2,6.25,0,1,0,,,greet
waldo_1,ground,7,21.875,1,0,0,,,ground
waldo_1,group,3,9.375,1,0,0,,crowd,group
waldo_1,guard,11,34.375,0,0,0,,,guard
waldo_1,guess,1,3.125,0,0,0,,,guess
waldo_1,guest,1,3.125,0,0,0,,,guest
waldo_1,gushing,1,3.125,0,1,0,,,gushing
waldo_1,guy,9,28.125,1,0,0,,"man, gentleman",guy
waldo_1,hair,5,15.625,1,0,0,,,hair
waldo_1,haircut,1,3.125,0,0,0,,,haircut
waldo_1,half,1,3.125,0,0,0,,,half
waldo_1,hall,1,3.125,1,0,0,,,hall
waldo_1,hand,9,28.125,1,0,0,,,hand
waldo_1,hat,4,12.5,1,0,0,,,hat
waldo_1,head,13,40.625,1,0,0,,,head
waldo_1,heating,1,3.125,0,1,0,,,heating
waldo_1,hello,1,3.125,0,1,0,,,hello
waldo_1,helmet,4,12.5,1,0,0,,,helmet
waldo_1,here,2,6.25,0,0,0,,,here
waldo_1,hike,2,6.25,0,0,0,,,hike
waldo_1,hold,1,3.125,0,0,0,,,hold
waldo_1,homes,1,3.125,0,0,0,,house,homes
waldo_1,hood,2,6.25,1,0,0,,,hood
waldo_1,hose,5,15.625,1,0,0,,,hose
waldo_1,hospital,7,21.875,1,0,0,,,hospital
waldo_1,hotel,10,31.25,1,0,0,,,hotel
waldo_1,hour,1,3.125,0,0,0,,,hour
waldo_1,house,9,28.125,1,0,0,,homes,house
waldo_1,housing,1,3.125,0,0,0,,,housing
waldo_1,hustle,1,3.125,0,0,0,,,hustle
waldo_1,indication,1,3.125,0,0,0,,,indication
waldo_1,instance,1,3.125,0,0,0,,,instance
waldo_1,intersection,1,3.125,0,0,0,,,intersection
waldo_1,introduction,1,3.125,0,0,0,,,introduction
waldo_1,item,1,3.125,0,0,0,,,item
waldo_1,jail,1,3.125,1,0,0,,,jail
waldo_1,jewelry,1,3.125,0,0,0,,,jewelry
waldo_1,junk,2,6.25,0,0,0,,,junk
waldo_1,kettle,1,3.125,1,0,0,,,kettle
waldo_1,kid,7,21.875,1,0,0,,child,kid
waldo_1,kind,14,43.75,0,0,0,,,kind
waldo_1,kiosk,1,3.125,0,0,0,,,kiosk
waldo_1,ladder,16,50,1,0,0,,,ladder
waldo_1,ladie,1,3.125,1,0,0,,woman,lady
waldo_1,lady,5,15.625,1,0,0,,woman,lady
waldo_1,land,1,3.125,0,0,0,,,land
waldo_1,lapel,1,3.125,1,0,0,,,lapel
waldo_1,law,1,3.125,0,0,0,,,law
waldo_1,leader,1,3.125,0,0,0,,,leader
waldo_1,leash,3,9.375,1,0,0,,,leash
waldo_1,leave,3,9.375,1,0,0,,,leave
waldo_1,left,7,21.875,0,0,0,,,left
waldo_1,letter,2,6.25,1,0,0,,,letter
waldo_1,level,3,9.375,0,0,0,,,level
waldo_1,light,1,3.125,1,0,0,,,light
waldo_1,link,3,9.375,0,0,0,,,link
waldo_1,liquid,1,3.125,0,0,0,,,liquid
waldo_1,little,2,6.25,0,1,0,,,little
waldo_1,load,1,3.125,0,0,0,,,load
waldo_1,look,2,6.25,0,0,0,,,look
waldo_1,lot,22,68.75,1,0,0,,,lot
waldo_1,maintenance,2,6.25,0,0,0,,,maintenance
waldo_1,mallet,1,3.125,1,0,0,,hammer,mallet
waldo_1,man,20,62.5,1,0,0,,"guy, gentleman",man
waldo_1,manhole,10,31.25,1,0,0,,,manhole
waldo_1,map,1,3.125,1,0,0,,,map
waldo_1,market,16,50,1,0,0,marketplace,,market
waldo_1,marketplace,1,3.125,1,0,0,market,,marketplace
waldo_1,mask,4,12.5,1,0,0,,,mask
waldo_1,match,1,3.125,1,0,0,,,match
waldo_1,mayor,1,3.125,0,0,0,,,mayor
waldo_1,meanwhile,1,3.125,0,1,0,,,meanwhile
waldo_1,mechanic,3,9.375,1,0,0,,,mechanic
waldo_1,medal,1,3.125,1,0,0,,,medal
waldo_1,merchandise,1,3.125,0,0,0,,,merchandise
waldo_1,metal,1,3.125,0,0,0,,,metal
waldo_1,middle,17,53.125,0,0,0,,,middle
waldo_1,mischief,2,6.25,0,0,0,,,mischief
waldo_1,mixture,1,3.125,0,0,0,,,mixture
waldo_1,mock,1,3.125,0,0,0,,,mock
waldo_1,mom,1,3.125,0,0,0,,,mom
waldo_1,money,1,3.125,0,0,0,,,money
waldo_1,mop,12,37.5,1,0,0,mops,,mop
waldo_1,mopping,1,3.125,0,1,0,,,mopping
waldo_1,mops,7,21.875,1,0,0,mop,,mops
waldo_1,morning,1,3.125,0,0,0,,,morning
waldo_1,motor,1,3.125,1,0,0,,engine,motor
waldo_1,motorbike,1,3.125,1,0,0,"motorcycle, motorcycles",,motorbike
waldo_1,motorcycle,16,50,1,0,0,"motorcycles, motorbike",,motorcycle
waldo_1,motorcycles,1,3.125,1,0,0,"motocycle, motorbike",,motorcycles
waldo_1,name,1,3.125,0,0,0,,,name
waldo_1,newspaper,2,6.25,1,0,0,,,newspaper
waldo_1,noise,1,3.125,0,0,0,,,noise
waldo_1,note,1,3.125,0,0,0,,,note
waldo_1,number,5,15.625,0,0,0,,,number
waldo_1,nurse,7,21.875,1,0,0,,,nurse
waldo_1,office,9,28.125,1,0,0,,,office
waldo_1,officer,3,9.375,0,0,0,,,officer
waldo_1,one,4,12.5,1,0,0,,,one
waldo_1,outfit,2,6.25,1,0,0,,"costume, clothing, garb",outfit
waldo_1,outside,1,3.125,0,0,0,,,outside
waldo_1,overall,5,15.625,0,0,0,,,overall
waldo_1,owner,1,3.125,0,0,0,,,owner
waldo_1,page,5,15.625,0,0,0,,,page
waldo_1,paint,1,3.125,1,0,0,,,paint
waldo_1,panel,1,3.125,0,0,0,,,panel
waldo_1,pants,2,6.25,1,0,0,,,pants
waldo_1,paper,1,3.125,1,0,0,papers,,paper
waldo_1,papers,1,3.125,1,0,0,paper,,papers
waldo_1,parent,2,6.25,0,0,0,,,parent
waldo_1,park,1,3.125,1,0,0,,,park
waldo_1,parking,1,3.125,0,0,0,,,parking
waldo_1,part,6,18.75,0,0,0,,,part
waldo_1,partner,1,3.125,0,0,0,,,partner
waldo_1,passenger,1,3.125,0,0,0,,,passenger
waldo_1,past,1,3.125,0,0,0,,,past
waldo_1,pedestrian,1,3.125,0,0,0,,,pedestrian
waldo_1,people,31,96.875,1,0,0,person,,people
waldo_1,person,14,43.75,1,0,0,people,,person
waldo_1,pet,2,6.25,0,0,0,,,pet
waldo_1,peugeot,1,3.125,0,0,0,,,peugeot
waldo_1,phone,1,3.125,1,0,0,,telephone,phone
waldo_1,photo,2,6.25,1,0,0,,picture,photo
waldo_1,pickup,4,12.5,0,0,0,,,pickup
waldo_1,picture,10,31.25,1,0,0,,photo,picture
waldo_1,piece,1,3.125,0,0,0,,,piece
waldo_1,pigeon,6,18.75,1,0,0,,,pigeon
waldo_1,pillars,1,3.125,1,0,0,,,pillars
waldo_1,pin,1,3.125,1,0,0,,,pin
waldo_1,pink,1,3.125,1,0,0,,,pink
waldo_1,pipe,1,3.125,1,0,0,,,pipe
waldo_1,place,7,21.875,0,0,0,,,place
waldo_1,plant,17,53.125,0,0,0,,,plant
waldo_1,plate,2,6.25,1,0,0,,,plate
waldo_1,platform,1,3.125,1,0,0,,,platform
waldo_1,play,1,3.125,0,0,0,,,play
waldo_1,plaza,2,6.25,1,0,0,,,plaza
waldo_1,plenty,1,3.125,0,0,0,,,plenty
waldo_1,pole,2,6.25,1,0,0,,,pole
waldo_1,police,8,25,1,0,0,,"cop, policeman",police
waldo_1,policeman,4,12.5,1,0,0,,"cop, police",policeman
waldo_1,pop,1,3.125,1,0,0,,,pop
waldo_1,portion,1,3.125,0,0,0,,,portion
waldo_1,pots,2,6.25,1,0,0,,,pots
waldo_1,pressure,1,3.125,0,0,0,,,pressure
waldo_1,principal,2,6.25,0,0,0,,,principal
waldo_1,pulling,1,3.125,0,1,0,,,pulling
waldo_1,pump,2,6.25,1,0,0,,,pump
waldo_1,puppy,1,3.125,1,0,0,,,puppy
waldo_1,race,1,3.125,0,0,0,,,race
waldo_1,racing,1,3.125,0,1,0,,,racing
waldo_1,radiator,2,6.25,1,0,0,,,radiator
waldo_1,rag,1,3.125,1,0,0,,,rag
waldo_1,read,1,3.125,0,0,0,,,read
waldo_1,repair,4,12.5,0,0,0,,,repair
waldo_1,rest,2,6.25,0,0,0,,,rest
waldo_1,restaurant,8,25,1,0,0,,,restaurant
waldo_1,retail,1,3.125,0,0,0,,,retail
waldo_1,right,5,15.625,0,0,0,,,right
waldo_1,road,3,9.375,1,0,0,,"street, streets",road
waldo_1,roman,2,6.25,0,0,0,,,roman
waldo_1,rome,1,3.125,0,0,0,,,rome
waldo_1,roof,27,84.375,1,0,0,"roofs, rooftop",,roof
waldo_1,roofs,1,3.125,1,0,0,"roof, rooftop",,roofs
waldo_1,rooftop,5,15.625,1,0,0,"roof, roofs, rooftop",,rooftop
waldo_1,room,2,6.25,0,0,0,,,room
waldo_1,rope,1,3.125,1,0,0,,,rope
waldo_1,rose,1,3.125,1,0,0,,,rose
waldo_1,rotary,1,3.125,0,0,0,,,rotary
waldo_1,roundabout,1,3.125,1,0,0,,,roundabout
waldo_1,routine,1,3.125,0,0,0,,,routine
waldo_1,salon,1,3.125,1,0,0,,,salon
waldo_1,saloon,1,3.125,1,0,0,,,saloon
waldo_1,scaffold,1,3.125,0,0,0,,,scaffold
waldo_1,scene,21,65.625,0,0,0,,,scene
waldo_1,school,17,53.125,1,0,0,,,school
waldo_1,sconce,1,3.125,1,0,0,,,sconce
waldo_1,scooter,5,15.625,1,0,0,,,scooter
waldo_1,screen,3,9.375,1,0,0,,,screen
waldo_1,scroll,1,3.125,1,0,0,,,scroll
waldo_1,scrub,1,3.125,0,0,0,,,scrub
waldo_1,scuba,6,18.75,1,0,0,,,scuba
waldo_1,sculpture,1,3.125,0,0,0,,,sculpture
waldo_1,search,1,3.125,0,0,0,,,search
waldo_1,section,4,12.5,0,0,0,,,section
waldo_1,security,1,3.125,0,0,0,,,security
waldo_1,sedan,1,3.125,0,0,0,,,sedan
waldo_1,self,1,3.125,0,0,0,,,self
waldo_1,selve,1,3.125,0,0,0,,,selve
waldo_1,sense,2,6.25,0,0,0,,,sense
waldo_1,series,2,6.25,0,0,0,,,series
waldo_1,service,2,6.25,0,0,0,,,service
waldo_1,set,1,3.125,0,0,0,,,set
waldo_1,setting,1,3.125,0,0,0,,,setting
waldo_1,sewer,1,3.125,1,0,0,,,sewer
waldo_1,shirt,2,6.25,1,0,0,,top,shirt
waldo_1,shoe,8,25,1,0,0,,,shoe
waldo_1,shoot,1,3.125,0,1,0,,,shoot
waldo_1,shop,15,46.875,1,0,0,shoppe,store,shop
waldo_1,shoppe,1,3.125,1,0,1,shop,,shop
waldo_1,shopping,4,12.5,0,0,0,,,shopping
waldo_1,shorter,1,3.125,0,1,0,,,shorter
waldo_1,shovel,1,3.125,1,0,0,,,shovel
waldo_1,side,15,46.875,0,0,0,,,side
waldo_1,sidewalk,7,21.875,1,0,0,,,sidewalk
waldo_1,sign,3,9.375,0,0,0,,,sign
waldo_1,sitting,1,3.125,0,1,0,,,sitting
waldo_1,situation,1,3.125,0,0,0,,,situation
waldo_1,slash,1,3.125,0,1,0,,,slash
waldo_1,sleep,1,3.125,0,0,0,,,sleep
waldo_1,smoke,4,12.5,1,0,0,,,smoke
waldo_1,snorkel,10,31.25,1,0,0,,,snorkel
waldo_1,snowmobile,1,3.125,1,0,0,,,snowmobile
waldo_1,soldier,4,12.5,0,0,0,,,soldier
waldo_1,somebody,2,6.25,0,0,0,,,somebody
waldo_1,someone,4,12.5,0,0,0,,,someone
waldo_1,sort,6,18.75,0,1,0,,,sort
waldo_1,splash,1,3.125,0,0,0,,,splash
waldo_1,splashing,1,3.125,0,1,0,,,splashing
waldo_1,spone,1,3.125,1,0,0,,,spone
waldo_1,spray,1,3.125,0,1,0,,,spray
waldo_1,spread,2,6.25,0,0,0,,,spread
waldo_1,square,12,37.5,1,0,0,,,square
waldo_1,stair,2,6.25,1,0,0,,,stair
waldo_1,stall,5,15.625,1,0,0,,,stall
waldo_1,stand,5,15.625,0,0,0,,,stand
waldo_1,start,1,3.125,0,0,0,,,start
waldo_1,station,16,50,0,0,0,,,station
waldo_1,statue,16,50,0,0,0,,,statue
waldo_1,steam,1,3.125,1,0,0,,,steam
waldo_1,stick,3,9.375,1,0,0,,,stick
waldo_1,stop,1,3.125,0,0,0,,,stop
waldo_1,store,11,34.375,1,0,0,,"shop, shoppe",store
waldo_1,story,4,12.5,0,0,0,,,story
waldo_1,street,24,75,1,0,0,streets,road,street
waldo_1,streets,2,6.25,1,0,0,street,road,streets
waldo_1,streetscape,1,3.125,0,0,0,,,streetscape
waldo_1,stripe,4,12.5,0,0,0,,,stripe
waldo_1,student,1,3.125,0,0,0,,,student
waldo_1,stuff,2,6.25,0,0,0,,,stuff
waldo_1,suit,7,21.875,1,0,0,suits,,suit
waldo_1,suitcase,4,12.5,1,0,0,,,suitcase
waldo_1,suits,1,3.125,1,0,0,suit,,suits
waldo_1,supplies,1,3.125,0,0,0,,,supplies
waldo_1,swim,1,3.125,0,0,0,,,swim
waldo_1,swimming,1,3.125,0,1,0,,,swimming
waldo_1,sword,3,9.375,1,0,0,,,sword
waldo_1,system,1,3.125,0,0,0,,,system
waldo_1,table,9,28.125,1,0,0,,,table
waldo_1,tail,1,3.125,0,0,0,,,tail
waldo_1,tank,1,3.125,1,0,0,,,tank
waldo_1,teacher,1,3.125,0,0,0,,,teacher
waldo_1,team,1,3.125,0,0,0,,,team
waldo_1,telephone,1,3.125,1,0,0,,phone,telephone
