"","source","agreement","stimuli","n","percent","lemma_naming","lemma_dis","dist"
"1199","mm",96,"wanderer",16,50,"arm","arm",0
"1200","mm",96,"wild_west",2,6.25,"arm","arm",0
"1201","mm",86,"make_a_splash",2,6.25,"brain","brain",0
"1202","mm",99,"arrival_2",2,6.25,"ear","ear",0
"1203","mm",99,"arrival_3",3,9.375,"ear","ear",0
"1204","mm",99,"arrival_4",12,37.5,"ear","ear",0
"1205","mm",99,"arrival_5",2,6.25,"ear","ear",0
"1206","mm",99,"arrival_6",2,6.25,"ear","ear",0
"1207","mm",99,"journey",2,6.25,"ear","ear",0
"1208","mm",99,"return",2,6.25,"ear","ear",0
"1209","mm",90,"arrival_2",3,9.375,"finger","finger",0
"1210","mm",90,"arrival_5",3,9.375,"finger","finger",0
"1211","mm",90,"arrival_6",10,31.25,"finger","finger",0
"1212","mm",90,"dinosaurs_spacemen_and_ghouls",2,6.25,"finger","finger",0
"1213","mm",76,"arrival_2",2,6.25,"mouth","mouth",0
"1214","mm",76,"arrival_4",10,31.25,"mouth","mouth",0
"1215","mm",76,"escape_from_the_zoo",2,6.25,"mouth","mouth",0
"1216","mm",76,"picture_this",2,6.25,"mouth","mouth",0
"1217","mm",76,"quest",3,9.375,"mouth","mouth",0
"1218","mm",76,"unfriendly_giants",2,6.25,"mouth","mouth",0
"1219","mm",76,"wanderer",16,50,"mouth","mouth",0
"1220","mm",92,"arrival_4",2,6.25,"tongue","tongue",0
"1221","mm",92,"dinosaurs_spacemen_and_ghouls",2,6.25,"tongue","tongue",0
"1222","mm",92,"flowerman",2,6.25,"tongue","tongue",0
"1223","mm",95,"arrival_6",3,9.375,"daisy","daisy",0
"1224","mm",95,"wanderer",2,6.25,"daisy","daisy",0
"1225","mm",97,"wanderer",2,6.25,"watermelon","watermelon",0
"1226","mm",99,"arrival_6",3,9.375,"butterfly","butterfly",0
"1227","mm",99,"birthday_party_fun",2,6.25,"butterfly","butterfly",0
"1228","mm",99,"return",14,43.75,"butterfly","butterfly",0
"1229","mm",99,"journey",3,9.375,"fly","fly",0
"1230","mm",99,"quest",2,6.25,"fly","fly",0
"1231","mm",99,"wanderer",2,6.25,"dolphin","dolphin",0
"1232","mm",99,"wanderer",2,6.25,"dolphin","dolphin",0
"1233","mm",97,"being_a_pirate",17,53.125,"palmtree","palmtree",0
"1234","mm",97,"journey",25,78.125,"palmtree","palmtree",0
"1235","mm",97,"picture_this",19,59.375,"palmtree","palmtree",0
"1236","mm",97,"quest",24,75,"palmtree","palmtree",0
"1237","mm",97,"arrival_5",3,9.375,"cucumber","cucumber",0
"1238","mm",99,"arrival_5",2,6.25,"pepper","pepper",0
"1239","mm",99,"arrival_6",2,6.25,"pepper","pepper",0
"1240","mm",85,"arrival_3",2,6.25,"church","church",0
"1241","mm",93,"arrival_4",15,46.875,"house","house",0
"1242","mm",93,"arrival_5",16,50,"house","house",0
"1243","mm",93,"birthday_party_fun",13,40.625,"house","house",0
"1244","mm",93,"by_the_lake",14,43.75,"house","house",0
"1245","mm",93,"escape_from_the_zoo",3,9.375,"house","house",0
"1246","mm",93,"flowerman",27,84.375,"house","house",0
"1247","mm",93,"journey",21,65.625,"house","house",0
"1248","mm",93,"picture_this",3,9.375,"house","house",0
"1249","mm",93,"return",22,68.75,"house","house",0
"1250","mm",93,"unfriendly_giants",19,59.375,"house","house",0
"1251","mm",93,"wanderer",21,65.625,"house","house",0
"1252","mm",93,"wild_west",3,9.375,"house","house",0
"1253","mm",84,"by_the_lake",16,50,"pyramid","pyramid",0
"1254","mm",84,"quest",12,37.5,"pyramid","pyramid",0
"1255","mm",73,"journey",2,6.25,"skyscraper","skyscraper",0
"1256","mm",78,"airport",13,40.625,"tower","tower",0
"1257","mm",78,"by_the_lake",2,6.25,"tower","tower",0
"1258","mm",78,"journey",15,46.875,"tower","tower",0
"1259","mm",78,"quest",17,53.125,"tower","tower",0
"1260","mm",78,"unfriendly_giants",2,6.25,"tower","tower",0
"1261","mm",96,"arrival_3",2,6.25,"cap","cap",0
"1262","mm",96,"flowerman",2,6.25,"cap","cap",0
"1263","mm",96,"arrival_1",10,31.25,"coat","coat",0
"1264","mm",96,"arrival_3",3,9.375,"coat","coat",0
"1265","mm",96,"exhibit_12",2,6.25,"coat","coat",0
"1266","mm",96,"flowerman",11,34.375,"coat","coat",0
"1267","mm",96,"picture_this",2,6.25,"coat","coat",0
"1268","mm",99,"arrival_3",3,9.375,"shirt","shirt",0
"1269","mm",99,"arrival_5",16,50,"shirt","shirt",0
"1270","mm",99,"being_a_pirate",2,6.25,"shirt","shirt",0
"1271","mm",99,"birthday_party_fun",2,6.25,"shirt","shirt",0
"1272","mm",99,"by_the_lake",2,6.25,"shirt","shirt",0
"1273","mm",99,"escape_from_the_zoo",2,6.25,"shirt","shirt",0
"1274","mm",99,"exhibit_12",2,6.25,"shirt","shirt",0
"1275","mm",99,"flowerman",13,40.625,"shirt","shirt",0
"1276","mm",99,"quest",2,6.25,"shirt","shirt",0
"1277","mm",99,"wanderer",16,50,"shirt","shirt",0
"1278","mm",99,"flowerman",12,37.5,"skirt","skirt",0
"1279","mm",99,"journey",3,9.375,"skirt","skirt",0
"1280","mm",99,"arrival_1",2,6.25,"pencil","pencil",0
"1281","mm",99,"quest",2,6.25,"pencil","pencil",0
"1282","mm",99,"return",2,6.25,"pencil","pencil",0
"1283","mm",73,"dinosaurs_spacemen_and_ghouls",11,34.375,"pie","pie",0
"1284","mm",73,"flowerman",2,6.25,"pie","pie",0
"1285","mm",78,"flowerman",3,9.375,"diamond","diamond",0
"1286","mm",78,"wanderer",3,9.375,"diamond","diamond",0
"1287","mm",82,"arrival_1",21,65.625,"cup","cup",0
"1288","mm",82,"arrival_3",3,9.375,"cup","cup",0
"1289","mm",82,"arrival_6",24,75,"cup","cup",0
"1290","mm",97,"arrival_4",2,6.25,"trumpet","trumpet",0
"1291","mm",97,"arrival_5",3,9.375,"trumpet","trumpet",0
"1292","mm",89,"arrival_4",2,6.25,"ball","ball",0
"1293","mm",89,"arrival_6",3,9.375,"ball","ball",0
"1294","mm",89,"by_the_lake",14,43.75,"ball","ball",0
"1295","mm",89,"journey",15,46.875,"ball","ball",0
"1296","mm",89,"picture_this",3,9.375,"ball","ball",0
"1297","mm",89,"return",25,78.125,"ball","ball",0
"1298","mm",89,"wanderer",11,34.375,"ball","ball",0
"1299","mm",81,"wanderer",3,9.375,"ski","ski",0
"1300","mm",96,"arrival_4",26,81.25,"shovel","shovel",0
"1301","mm",96,"unfriendly_giants",2,6.25,"shovel","shovel",0
"1302","mm",86,"arrival_2",28,87.5,"boat","boat",0
"1303","mm",86,"arrival_3",2,6.25,"boat","boat",0
"1304","mm",86,"arrival_4",26,81.25,"boat","boat",0
"1305","mm",86,"arrival_5",23,71.875,"boat","boat",0
"1306","mm",86,"arrival_6",11,34.375,"boat","boat",0
"1307","mm",86,"being_a_pirate",27,84.375,"boat","boat",0
"1308","mm",86,"by_the_lake",26,81.25,"boat","boat",0
"1309","mm",86,"deep_sea_divers",25,78.125,"boat","boat",0
"1310","mm",86,"journey",28,87.5,"boat","boat",0
"1311","mm",86,"quest",28,87.5,"boat","boat",0
"1312","mm",86,"return",28,87.5,"boat","boat",0
"1313","mm",86,"wanderer",29,90.625,"boat","boat",0
"1314","mm",76,"airport",22,68.75,"bus","bus",0
"1315","mm",93,"arrival_1",2,6.25,"car","car",0
"1316","mm",93,"arrival_4",10,31.25,"car","car",0
"1317","mm",93,"arrival_5",2,6.25,"car","car",0
"1318","mm",93,"flowerman",25,78.125,"car","car",0
"1319","mm",93,"return",2,6.25,"car","car",0
"1320","mm",75,"airport",13,40.625,"cart","cart",0
"1321","mm",75,"arrival_3",20,62.5,"cart","cart",0
"1322","mm",75,"arrival_4",3,9.375,"cart","cart",0
"1323","mm",75,"arrival_5",12,37.5,"cart","cart",0
"1324","mm",75,"flowerman",15,46.875,"cart","cart",0
"1325","mm",99,"flowerman",2,6.25,"motorbike","motorbike",0
"1326","mm",74,"airport",3,9.375,"ship","ship",0
"1327","mm",74,"arrival_1",15,46.875,"ship","ship",0
"1328","mm",74,"arrival_2",23,71.875,"ship","ship",0
"1329","mm",74,"arrival_4",17,53.125,"ship","ship",0
"1330","mm",74,"being_a_pirate",28,87.5,"ship","ship",0
"1331","mm",74,"dinosaurs_spacemen_and_ghouls",10,31.25,"ship","ship",0
"1332","mm",74,"journey",15,46.875,"ship","ship",0
"1333","mm",74,"make_a_splash",21,65.625,"ship","ship",0
"1334","mm",74,"quest",14,43.75,"ship","ship",0
"1335","mm",74,"return",12,37.5,"ship","ship",0
"1336","mm",74,"wanderer",27,84.375,"ship","ship",0
"1337","mm",93,"airport",3,9.375,"train","train",0
"1338","mm",93,"arrival_1",27,84.375,"train","train",0
"1339","mm",93,"arrival_4",28,87.5,"train","train",0
"1340","mm",93,"wild_west",28,87.5,"train","train",0
"1341","mm",94,"arrival_3",14,43.75,"arrow","arrow",0
"1342","mm",94,"arrival_4",2,6.25,"arrow","arrow",0
"1343","mm",94,"deep_sea_divers",13,40.625,"arrow","arrow",0
"1344","mm",94,"return",3,9.375,"arrow","arrow",0
"1345","mm",99,"arrival_2",2,6.25,"bow","bow",0
"1346","mm",99,"arrival_4",3,9.375,"bow","bow",0
"1347","mm",99,"return",2,6.25,"bow","bow",0
"1348","mm",98,"being_a_pirate",20,62.5,"cannon","cannon",0
"1349","mm",90,"being_a_pirate",3,9.375,"gun","gun",0
"1350","mm",90,"birthday_party_fun",13,40.625,"gun","gun",0
"1351","mm",90,"make_a_splash",14,43.75,"gun","gun",0
"1352","mm",90,"quest",2,6.25,"gun","gun",0
"1353","mm",90,"wanderer",10,31.25,"gun","gun",0
"1354","mm",90,"wild_west",11,34.375,"gun","gun",0
"1355","mm",96,"birthday_party_fun",3,9.375,"shield","shield",0
"1356","mm",96,"picture_this",3,9.375,"shield","shield",0
"1357","mm",97,"deep_sea_divers",2,6.25,"sword","sword",0
"1358","mm",97,"exhibit_12",2,6.25,"sword","sword",0
"1359","mm",97,"picture_this",10,31.25,"sword","sword",0
"1360","mm",97,"return",27,84.375,"sword","sword",0
"1361","mm",97,"wanderer",2,6.25,"sword","sword",0
"1362","mm",81,"wanderer",21,65.625,"iceberg","iceberg",0
"1363","mm",84,"deep_sea_divers",2,6.25,"island","island",0
"1364","mm",84,"quest",19,59.375,"island","island",0
"1365","mm",84,"wanderer",14,43.75,"island","island",0
"1366","mm",95,"return",15,46.875,"moon","moon",0
"1367","mm",95,"wanderer",25,78.125,"moon","moon",0
"1368","mm",83,"by_the_lake",10,31.25,"mountain","mountain",0
"1369","mm",83,"deep_sea_divers",2,6.25,"mountain","mountain",0
"1370","mm",83,"journey",10,31.25,"mountain","mountain",0
"1371","mm",83,"make_a_splash",2,6.25,"mountain","mountain",0
"1372","mm",83,"quest",2,6.25,"mountain","mountain",0
"1373","mm",83,"quest",26,81.25,"mountain","mountain",0
"1374","mm",93,"arrival_5",3,9.375,"sea","sea",0
"1375","mm",93,"being_a_pirate",12,37.5,"sea","sea",0
"1376","mm",93,"by_the_lake",2,6.25,"sea","sea",0
"1377","mm",93,"deep_sea_divers",19,59.375,"sea","sea",0
"1378","mm",93,"quest",15,46.875,"sea","sea",0
"1379","mm",93,"return",12,37.5,"sea","sea",0
"1380","mm",93,"wanderer",28,87.5,"sea","sea",0
"1381","mm",75,"arrival_3",2,6.25,"sun","sun",0
"1382","mm",75,"arrival_4",3,9.375,"sun","sun",0
"1383","mm",75,"journey",3,9.375,"sun","sun",0
"1384","mm",75,"return",2,6.25,"sun","sun",0
"1385","mm",75,"wanderer",15,46.875,"sun","sun",0
"1386","mm",99,"dinosaurs_spacemen_and_ghouls",21,65.625,"volcano","volcano",0
"1387","mm",99,"dinosaurs_spacemen_and_ghouls",2,6.25,"volcano","volcano",0
"1388","mm",89,"quest",2,6.25,"wave","wave",0
"1389","mm",89,"wanderer",29,90.625,"wave","wave",0
"1390","boss",74,NA,NA,NA,"antenna",NA,NA
"1391","boss",92,NA,NA,NA,"ashtray",NA,NA
"1392","boss",89,NA,NA,NA,"avocado",NA,NA
"1393","boss",87,NA,NA,NA,"bagel",NA,NA
"1394","boss",95,NA,NA,NA,"battery",NA,NA
"1395","boss",84,NA,NA,NA,"bib",NA,NA
"1396","boss",94,NA,NA,NA,"blueberry",NA,NA
"1397","boss",86,NA,NA,NA,"bottlecap",NA,NA
"1398","boss",97,NA,NA,NA,"broccoli",NA,NA
"1399","boss",76,NA,NA,NA,"cabbage",NA,NA
"1400","boss",100,NA,NA,NA,"calculator",NA,NA
"1401","boss",97,NA,NA,NA,"carrot",NA,NA
"1402","boss",95,NA,NA,NA,"cauliflower",NA,NA
"1403","boss",92,NA,NA,NA,"cd",NA,NA
"1404","boss",100,NA,NA,NA,"celery",NA,NA
"1405","boss",85,NA,NA,NA,"cellphone",NA,NA
"1406","boss",100,NA,NA,NA,"cherries",NA,NA
"1407","boss",89,NA,NA,NA,"coconut",NA,NA
"1408","boss",79,NA,NA,NA,"coffeebeans",NA,NA
"1409","boss",87,NA,NA,NA,"comb",NA,NA
"1410","boss",100,NA,NA,NA,"condom",NA,NA
"1411","boss",71,NA,NA,NA,"cookiecutter",NA,NA
"1412","boss",72,NA,NA,NA,"cracker",NA,NA
"1413","boss",89,NA,NA,NA,"croissant",NA,NA
"1414","boss",86,NA,NA,NA,"deodorant",NA,NA
"1415","boss",78,NA,NA,NA,"doll",NA,NA
"1416","boss",72,NA,NA,NA,"dropper",NA,NA
"1417","boss",82,NA,NA,NA,"dustpan",NA,NA
"1418","boss",100,NA,NA,NA,"earrings",NA,NA
"1419","boss",92,NA,NA,NA,"eraser",NA,NA
"1420","boss",90,NA,NA,NA,"flyswatter",NA,NA
"1421","boss",97,NA,NA,NA,"fork",NA,NA
"1422","boss",87,NA,NA,NA,"garlic",NA,NA
"1423","boss",89,NA,NA,NA,"ginger",NA,NA
"1424","boss",78,NA,NA,NA,"hanger",NA,NA
"1425","boss",71,NA,NA,NA,"headphones",NA,NA
"1426","boss",74,NA,NA,NA,"icepack",NA,NA
"1427","boss",89,NA,NA,NA,"keyboard",NA,NA
"1428","boss",87,NA,NA,NA,"knife",NA,NA
"1429","boss",74,NA,NA,NA,"laptop",NA,NA
"1430","boss, dr2",100,NA,NA,NA,"lemon",NA,NA
"1431","boss",74,NA,NA,NA,"level",NA,NA
"1432","boss",81,NA,NA,NA,"lime",NA,NA
"1433","boss",97,NA,NA,NA,"lipstick",NA,NA
"1434","boss",82,NA,NA,NA,"magnifyingglass",NA,NA
"1435","boss",95,NA,NA,NA,"measuringcup",NA,NA
"1436","boss",78,NA,NA,NA,"measuringtape",NA,NA
"1437","boss",97,NA,NA,NA,"microscope",NA,NA
"1438","boss",94,NA,NA,NA,"mousetrap",NA,NA
"1439","boss",86,NA,NA,NA,"nailclipper",NA,NA
"1440","boss",81,NA,NA,NA,"nailpolish",NA,NA
"1441","boss",93,NA,NA,NA,"nutcracker",NA,NA
"1442","boss",89,NA,NA,NA,"olive",NA,NA
"1443","boss",77,NA,NA,NA,"paintroller",NA,NA
"1444","boss",73,NA,NA,NA,"partyhat",NA,NA
"1445","boss",72,NA,NA,NA,"pencilcase",NA,NA
"1446","boss",71,NA,NA,NA,"pictureframe",NA,NA
"1447","boss",72,NA,NA,NA,"pill",NA,NA
"1448","boss",100,NA,NA,NA,"pineapple",NA,NA
"1449","boss",86,NA,NA,NA,"plum",NA,NA
"1450","boss",84,NA,NA,NA,"plunger",NA,NA
"1451","boss",87,NA,NA,NA,"printer",NA,NA
"1452","boss",76,NA,NA,NA,"puzzlepiece",NA,NA
"1453","boss",72,NA,NA,NA,"qtip",NA,NA
"1454","boss",74,NA,NA,NA,"raisins",NA,NA
"1455","boss",86,NA,NA,NA,"rasberry",NA,NA
"1456","boss",100,NA,NA,NA,"ruler",NA,NA
"1457","boss",84,NA,NA,NA,"scale",NA,NA
"1458","boss",95,NA,NA,NA,"screwdriver",NA,NA
"1459","boss",86,NA,NA,NA,"shoelace",NA,NA
"1460","boss",79,NA,NA,NA,"soap",NA,NA
"1461","boss",90,NA,NA,NA,"sponge",NA,NA
"1462","boss",95,NA,NA,NA,"stapler",NA,NA
"1463","boss",81,NA,NA,NA,"stapleremover",NA,NA
"1464","boss",97,NA,NA,NA,"staples",NA,NA
"1465","boss",74,NA,NA,NA,"starfish",NA,NA
"1466","boss",100,NA,NA,NA,"strawberry",NA,NA
"1467","boss",94,NA,NA,NA,"tampon",NA,NA
"1468","boss",95,NA,NA,NA,"teabag",NA,NA
"1469","boss",72,NA,NA,NA,"teddybear",NA,NA
"1470","boss",95,NA,NA,NA,"tennisball",NA,NA
"1471","boss",97,NA,NA,NA,"thermometer",NA,NA
"1472","boss",74,NA,NA,NA,"toast",NA,NA
"1473","boss",97,NA,NA,NA,"toaster",NA,NA
"1474","boss",92,NA,NA,NA,"toiletpaper",NA,NA
"1475","boss",79,NA,NA,NA,"tongs",NA,NA
"1476","boss, dr2",100,NA,NA,NA,"toothbrush",NA,NA
"1477","boss",81,NA,NA,NA,"toothpick",NA,NA
"1478","boss",72,NA,NA,NA,"waterbottle",NA,NA
"1479","boss",71,NA,NA,NA,"whisk",NA,NA
"1480","boss",79,NA,NA,NA,"zucchini",NA,NA
"1481","brodeur",79,NA,NA,NA,"acorn",NA,NA
"1482","brodeur",79,NA,NA,NA,"airhockeytable",NA,NA
"1483","brodeur",88,NA,NA,NA,"armadillo",NA,NA
"1484","brodeur",76,NA,NA,NA,"badmintonracket",NA,NA
"1485","brodeur",100,NA,NA,NA,"beaver",NA,NA
"1486","brodeur",88,NA,NA,NA,"beerbottle",NA,NA
"1487","brodeur",82,NA,NA,NA,"birdfeeder",NA,NA
"1488","brodeur",93,NA,NA,NA,"birdhouse",NA,NA
"1489","brodeur",93,NA,NA,NA,"blender",NA,NA
"1490","brodeur",78,NA,NA,NA,"bluejay",NA,NA
"1491","brodeur",71,NA,NA,NA,"shipinabottle",NA,NA
"1492","brodeur",100,NA,NA,NA,"bowlingball",NA,NA
"1493","brodeur",100,NA,NA,NA,"bowlingpin",NA,NA
"1494","brodeur",88,NA,NA,NA,"bowtie",NA,NA
"1495","brodeur",76,NA,NA,NA,"boxingglove",NA,NA
"1496","brodeur",86,NA,NA,NA,"brownsugar",NA,NA
"1497","brodeur",90,NA,NA,NA,"bumpercar",NA,NA
"1498","brodeur",86,NA,NA,NA,"calendar",NA,NA
"1499","brodeur",98,NA,NA,NA,"candycane",NA,NA
"1500","brodeur",93,NA,NA,NA,"cashregister",NA,NA
"1501","brodeur",71,NA,NA,NA,"ceilingfan",NA,NA
"1502","brodeur",77,NA,NA,NA,"chainsaw",NA,NA
"1503","brodeur",89,NA,NA,NA,"chefshat",NA,NA
"1504","brodeur",76,NA,NA,NA,"christmaslights",NA,NA
"1505","brodeur",86,NA,NA,NA,"christmastree",NA,NA
"1506","brodeur",90,NA,NA,NA,"cigar",NA,NA
"1507","brodeur",71,NA,NA,NA,"coffeemachine",NA,NA
"1508","brodeur",75,NA,NA,NA,"cork",NA,NA
"1509","brodeur",72,NA,NA,NA,"crèmebrulee",NA,NA
"1510","brodeur",83,NA,NA,NA,"cruiseship",NA,NA
"1511","brodeur",86,NA,NA,NA,"curtain",NA,NA
"1512","brodeur",88,NA,NA,NA,"spider",NA,NA
"1513","brodeur",71,NA,NA,NA,"dalmatian",NA,NA
"1514","brodeur",100,NA,NA,NA,"dartboard",NA,NA
"1515","brodeur",93,NA,NA,NA,"discoball",NA,NA
"1516","brodeur",95,NA,NA,NA,"doughnut",NA,NA
"1517","brodeur",93,NA,NA,NA,"dreamcatcher",NA,NA
"1518","brodeur",98,NA,NA,NA,"camel",NA,NA
"1519","brodeur",95,NA,NA,NA,"drumsticks",NA,NA
"1520","brodeur",73,NA,NA,NA,"ducttape",NA,NA
"1521","brodeur",95,NA,NA,NA,"eiffeltower",NA,NA
"1522","brodeur",86,NA,NA,NA,"elbow",NA,NA
"1523","brodeur",90,NA,NA,NA,"escalator",NA,NA
"1524","brodeur",95,NA,NA,NA,"exitsign",NA,NA
"1525","brodeur",92,NA,NA,NA,"eyepatch",NA,NA
"1526","brodeur",93,NA,NA,NA,"fingerprint",NA,NA
"1527","brodeur",79,NA,NA,NA,"footballhelmet",NA,NA
"1528","brodeur",98,NA,NA,NA,"fortunecookie",NA,NA
"1529","brodeur",95,NA,NA,NA,"frisbee",NA,NA
"1530","brodeur",80,NA,NA,NA,"musicsheet",NA,NA
"1531","brodeur",98,NA,NA,NA,"golfball",NA,NA
"1532","brodeur",88,NA,NA,NA,"granolabar",NA,NA
"1533","brodeur",98,NA,NA,NA,"guitarcase",NA,NA
"1534","brodeur",100,NA,NA,NA,"handcuffs",NA,NA
"1535","brodeur",81,NA,NA,NA,"cymbals",NA,NA
"1536","brodeur",100,NA,NA,NA,"harmonica",NA,NA
"1537","brodeur",83,NA,NA,NA,"hockeypuck",NA,NA
"1538","brodeur",93,NA,NA,NA,"hockeystick",NA,NA
"1539","brodeur",93,NA,NA,NA,"hulahoop",NA,NA
"1540","brodeur",74,NA,NA,NA,"icecube",NA,NA
"1541","brodeur",79,NA,NA,NA,"ipad",NA,NA
"1542","brodeur",88,NA,NA,NA,"jeep",NA,NA
"1543","brodeur",98,NA,NA,NA,"jellybeans",NA,NA
"1544","brodeur",98,NA,NA,NA,"doghouse",NA,NA
"1545","brodeur",83,NA,NA,NA,"kiwi",NA,NA
"1546","brodeur",79,NA,NA,NA,"kneepad",NA,NA
"1547","brodeur",78,NA,NA,NA,"brassknuckles",NA,NA
"1548","brodeur",93,NA,NA,NA,"ladybug",NA,NA
"1549","brodeur",82,NA,NA,NA,"leafblower",NA,NA
"1550","brodeur",90,NA,NA,NA,"rake",NA,NA
"1551","brodeur",85,NA,NA,NA,"licenseplate",NA,NA
"1552","brodeur",98,NA,NA,NA,"lightswitch",NA,NA
"1553","brodeur",98,NA,NA,NA,"locker",NA,NA
"1554","brodeur",83,NA,NA,NA,"lollipop",NA,NA
"1555","brodeur",95,NA,NA,NA,"compass",NA,NA
"1556","brodeur",81,NA,NA,NA,"sushi",NA,NA
"1557","brodeur",85,NA,NA,NA,"marble",NA,NA
"1558","brodeur",81,NA,NA,NA,"microwave",NA,NA
"1559","brodeur",76,NA,NA,NA,"mrpotatohead",NA,NA
"1560","brodeur",71,NA,NA,NA,"birdsnest",NA,NA
"1561","brodeur",95,NA,NA,NA,"noparkingsign",NA,NA
"1562","brodeur",90,NA,NA,NA,"nosmokingsign",NA,NA
"1563","brodeur",96,NA,NA,NA,"nunchuks",NA,NA
"1564","brodeur",83,NA,NA,NA,"parkingmeter",NA,NA
"1565","brodeur",79,NA,NA,NA,"pingpongtable",NA,NA
"1566","brodeur",74,NA,NA,NA,"pirateflag",NA,NA
"1567","brodeur",81,NA,NA,NA,"platypus",NA,NA
"1568","brodeur",83,NA,NA,NA,"pokerchips",NA,NA
"1569","brodeur",98,NA,NA,NA,"pooltable",NA,NA
"1570","brodeur",98,NA,NA,NA,"pumpkin",NA,NA
"1571","brodeur",83,NA,NA,NA,"punchingbag",NA,NA
"1572","brodeur",79,NA,NA,NA,"recyclingbin",NA,NA
"1573","brodeur",88,NA,NA,NA,"fox",NA,NA
"1574","brodeur",71,NA,NA,NA,"fridge",NA,NA
"1575","brodeur",83,NA,NA,NA,"rollerblade",NA,NA
"1576","brodeur",95,NA,NA,NA,"rubikcube",NA,NA
"1577","brodeur",86,NA,NA,NA,"saltshaker",NA,NA
"1578","brodeur",71,NA,NA,NA,"sausage",NA,NA
"1579","brodeur",98,NA,NA,NA,"schoolbus",NA,NA
"1580","brodeur",93,NA,NA,NA,"sheep",NA,NA
"1581","brodeur",88,NA,NA,NA,"showerhead",NA,NA
"1582","brodeur",95,NA,NA,NA,"snowboard",NA,NA
"1583","brodeur",100,NA,NA,NA,"snowman",NA,NA
"1584","brodeur",88,NA,NA,NA,"snowshoe",NA,NA
"1585","brodeur",98,NA,NA,NA,"soccerball",NA,NA
"1586","brodeur",85,NA,NA,NA,"spicerack",NA,NA
"1587","brodeur",93,NA,NA,NA,"spiderweb",NA,NA
"1588","brodeur",100,NA,NA,NA,"wrench",NA,NA
"1589","brodeur",100,NA,NA,NA,"surfboard",NA,NA
"1590","brodeur",90,NA,NA,NA,"toilet",NA,NA
"1591","brodeur",93,NA,NA,NA,"toolbox",NA,NA
"1592","brodeur",74,NA,NA,NA,"totempole",NA,NA
"1593","brodeur",76,NA,NA,NA,"toucan",NA,NA
"1594","brodeur",80,NA,NA,NA,"toyhorse",NA,NA
"1595","brodeur",72,NA,NA,NA,"toysoldier",NA,NA
"1596","brodeur",93,NA,NA,NA,"trampoline",NA,NA
"1597","brodeur",90,NA,NA,NA,"treadmill",NA,NA
"1598","brodeur",76,NA,NA,NA,"tulip",NA,NA
"1599","brodeur",81,NA,NA,NA,"turnstile",NA,NA
"1600","brodeur",89,NA,NA,NA,"urinal",NA,NA
"1601","brodeur",73,NA,NA,NA,"walkietalkie",NA,NA
"1602","brodeur",78,NA,NA,NA,"waterfountain",NA,NA
"1603","brodeur",75,NA,NA,NA,"well",NA,NA
"1604","brodeur",72,NA,NA,NA,"wheat",NA,NA
"1605","brodeur",82,NA,NA,NA,"windshieldwiper",NA,NA
"1606","brodeur",86,NA,NA,NA,"witchhat",NA,NA
"1607","brodeur",100,NA,NA,NA,"zipper",NA,NA
"1608","dr2",80,NA,NA,NA,"anvil",NA,NA
"1609","dr2",95.3488372,NA,NA,NA,"fishtank",NA,NA
"1610","dr2",100,NA,NA,NA,"asparagus",NA,NA
"1611","dr2",96.7741935,NA,NA,NA,"stroller",NA,NA
"1612","dr2",100,NA,NA,NA,"bandaid",NA,NA
"1613","dr2",100,NA,NA,NA,"barrel",NA,NA
"1614","dr2",92.2,NA,NA,NA,"canopener",NA,NA
"1615","dr2",96.6666667,NA,NA,NA,"carousel",NA,NA
"1616","dr2",72.7272727,NA,NA,NA,"tape",NA,NA
"1617","dr2",100,NA,NA,NA,"chain",NA,NA
"1618","dr2",100,NA,NA,NA,"cheese",NA,NA
"1619","dr2",81.8181818,NA,NA,NA,"chicken",NA,NA
"1620","dr2",87.5,NA,NA,NA,"corkscrew",NA,NA
"1621","dr2",92.8571429,NA,NA,NA,"crackers",NA,NA
"1622","dr2",100,NA,NA,NA,"crib",NA,NA
"1623","dr2",82.9,NA,NA,NA,"dentist",NA,NA
"1624","dr2",97.5609756,NA,NA,NA,"diaper",NA,NA
"1625","dr2",89.7435897,NA,NA,NA,"drill",NA,NA
"1626","dr2",92.3076923,NA,NA,NA,"earring",NA,NA
"1627","dr2",100,NA,NA,NA,"firetruck",NA,NA
"1628","dr2",96,NA,NA,NA,"grasshopper",NA,NA
"1629","dr2",100,NA,NA,NA,"hammock",NA,NA
"1630","dr2",89.3,NA,NA,NA,"highchair",NA,NA
"1631","dr2",98.0769231,NA,NA,NA,"hinge",NA,NA
"1632","dr2",96.7,NA,NA,NA,"ironingboard",NA,NA
"1633","dr2",89.2857143,NA,NA,NA,"puzzle",NA,NA
"1634","dr2",88.6,NA,NA,NA,"jumprope",NA,NA
"1635","dr2",96,NA,NA,NA,"ladle",NA,NA
"1636","dr2",93.2,NA,NA,NA,"lightbulb",NA,NA
"1637","dr2",100,NA,NA,NA,"llama",NA,NA
"1638","dr2",96.4285714,NA,NA,NA,"mixer",NA,NA
"1639","dr2",92.9,NA,NA,NA,"priest",NA,NA
"1640","dr2",100,NA,NA,NA,"moose",NA,NA
"1641","dr2",100,NA,NA,NA,"mop",NA,NA
"1642","dr2",100,NA,NA,NA,"needle",NA,NA
"1643","dr2",97.4,NA,NA,NA,"ostrich",NA,NA
